	QualifiedName	Name	Complexity	Coupling	Size	Lack of Cohesion	CBO	RFC	SRFC	DIT	NOC	WMC	LOC	CMLOC	NOF	NOSF	NOM	NOSM	NORM	LCOM	LCAM	LTCC	ATFD	SI
634	org.tribuo.regression.slm.SparseLinearModel	SparseLinearModel	low-medium	low	low-medium	low	4.0	14.0	4.0	3.0	0.0	5.0	97.0	17.0	6.0	1.0	3.0	0.0	1.0	1.0	0.5	0.0	1.0	1.0
635	org.tribuo.regression.slm.TestSLM	TestSLM	low	low-medium	low-medium	low	10.0	34.0	14.0	0.0	0.0	11.0	70.0	64.0	0.0	5.0	4.0	7.0	0.0	1.0	0.455	1.0	0.0	0.0
636	org.tribuo.regression.slm.TrainTest	TrainTest	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
637	<Package>org.tribuo.regression.xgboost	org.tribuo.regression.xgboost	low	low	low-medium	low						17.0	231.0											
638	org.tribuo.regression.xgboost.TestXGBoost	TestXGBoost	low	low-medium	low	low	5.0	30.0	9.0	0.0	0.0	7.0	38.0	35.0	0.0	2.0	6.0	1.0	0.0	0.0	0.429	1.0	0.0	0.0
639	org.tribuo.regression.xgboost.TrainTest	TrainTest	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
640	org.tribuo.regression.xgboost.XGBoostOptions	XGBoostOptions	low	low	low	low	2.0	1.0	0.0	0.0	0.0	1.0	29.0	2.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641	org.tribuo.regression.xgboost.XGBoostRegressionConverter	XGBoostRegressionConverter	low	low	low	low	0.0	1.0	0.0	0.0	0.0	1.0	30.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
642	org.tribuo.regression.xgboost.XGBoostRegressionTrainer	XGBoostRegressionTrainer	low	low-medium	low-medium	low-medium	6.0	9.0	2.0	1.0	0.0	8.0	69.0	22.0	1.0	0.0	8.0	0.0	0.0	0.0	0.639	0.857	0.0	0.0
643	<Package>org.tribuo.sequence	org.tribuo.sequence	low	medium-high	medium-high	low						148.0	874.0											
644	org.tribuo.sequence.AbstractSequenceEvaluator<T,C,E,M>	AbstractSequenceEvaluator	low	low	low	low	3.0	3.0	1.0	0.0	1.0	2.0	32.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
645	org.tribuo.sequence.HashingSequenceTrainer<T>	HashingSequenceTrainer	low	low	low	low	2.0	5.0	1.0	0.0	0.0	4.0	34.0	10.0	2.0	0.0	4.0	0.0	0.0	0.5	0.5	0.667	0.0	0.0
646	org.tribuo.sequence.ImmutableSequenceDataset<T>	ImmutableSequenceDataset	low-medium	medium-high	low-medium	medium-high	15.0	32.0	17.0	1.0	1.0	32.0	102.0	83.0	3.0	1.0	13.0	4.0	0.0	0.844	0.799	0.956	1.0	0.0
647	org.tribuo.sequence.IndependentSequenceModel<T>	IndependentSequenceModel	low	low	low	low	1.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
648	org.tribuo.sequence.IndependentSequenceTrainer<T>	IndependentSequenceTrainer	low	low	low	low	3.0	4.0	0.0	0.0	0.0	4.0	30.0	9.0	2.0	0.0	4.0	0.0	0.0	1.0	0.375	1.0	0.0	0.0
649	org.tribuo.sequence.MinimumCardinalitySequenceDataset<T>	MinimumCardinalitySequenceDataset	low-medium	medium-high	low-medium	low	11.0	17.0	13.0	2.0	0.0	16.0	89.0	51.0	2.0	1.0	4.0	0.0	1.0	0.833	0.5	0.667	2.0	0.5
650	org.tribuo.sequence.MutableSequenceDataset<T>	MutableSequenceDataset	low-medium	medium-high	low-medium	medium-high	14.0	34.0	19.0	1.0	0.0	21.0	73.0	53.0	3.0	1.0	12.0	0.0	0.0	0.675	0.764	0.5	2.0	0.0
651	org.tribuo.sequence.SequenceDataSource<T>	SequenceDataSource	low	low	low	low	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
652	org.tribuo.sequence.SequenceDataset<T>	SequenceDataset	low	low-medium	low	low-medium	8.0	10.0	1.0	0.0	2.0	12.0	43.0	19.0	2.0	1.0	10.0	0.0	0.0	0.833	0.675	1.0	0.0	0.0
653	org.tribuo.sequence.SequenceDatasetTest	SequenceDatasetTest	low	medium-high	low-medium	low	16.0	42.0	21.0	0.0	0.0	7.0	195.0	189.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0
654	org.tribuo.sequence.SequenceEvaluation<T>	SequenceEvaluation	low	low	low	low	1.0	1.0	0.0	1.0	1.0	2.0	7.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655	org.tribuo.sequence.SequenceEvaluator<T,E>	SequenceEvaluator	low	low	low	low	3.0	2.0	0.0	1.0	1.0	3.0	4.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
656	org.tribuo.sequence.SequenceExample<T>	SequenceExample	low-medium	low	low-medium	medium-high	3.0	19.0	7.0	0.0	0.0	21.0	114.0	41.0	1.0	2.0	13.0	0.0	0.0	1.0	0.769	0.962	0.0	0.0
657	org.tribuo.sequence.SequenceModel<T>	SequenceModel	low	low	low	low	3.0	3.0	0.0	0.0	4.0	3.0	50.0	7.0	3.0	1.0	3.0	0.0	0.0	1.125	0.0	1.0	0.0	0.0
658	org.tribuo.sequence.SequenceModelExplorer	SequenceModelExplorer	low	low	low-medium	low	5.0	4.0	1.0	0.0	0.0	3.0	78.0	11.0	2.0	0.0	3.0	0.0	0.0	1.0	0.0	0.667	0.0	0.0
659	org.tribuo.sequence.SequenceTrainer<T>	SequenceTrainer	low	low	low	low	2.0	2.0	0.0	1.0	5.0	3.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0
660	<Package>org.tribuo.test	org.tribuo.test	low	medium-high	medium-high	low						87.0	597.0											
661	org.tribuo.test.Helpers	Helpers	low	low	low-medium	low	1.0	2.0	0.0	0.0	0.0	2.0	69.0	5.0	0.0	0.0	1.0	1.0	0.0	0.0	0.25	0.0	0.0	0.0
662	org.tribuo.test.ImmutableMockMultiOutputInfo	ImmutableMockMultiOutputInfo	low	low	low-medium	low-medium	2.0	8.0	1.0	1.0	0.0	10.0	69.0	38.0	0.0	0.0	7.0	0.0	0.0	0.0	0.657	0.0	0.0	0.0
663	org.tribuo.test.MockDataSource	MockDataSource	low	low	low	low	2.0	2.0	0.0	1.0	0.0	2.0	12.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.167	0.0	0.0	0.0
664	org.tribuo.test.MockDataSourceProvenance	MockDataSourceProvenance	low	low	low	low	0.0	2.0	0.0	0.0	0.0	2.0	22.0	4.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665	org.tribuo.test.MockMultiOutput	MockMultiOutput	low	low	low-medium	low	1.0	7.0	0.0	0.0	0.0	14.0	101.0	30.0	1.0	2.0	7.0	0.0	0.0	1.0	0.476	0.952	0.0	0.0
666	org.tribuo.test.MockMultiOutputFactory	MockMultiOutputFactory	low	low	low-medium	low	5.0	7.0	0.0	0.0	0.0	9.0	62.0	25.0	0.0	2.0	7.0	0.0	0.0	0.0	0.429	1.0	0.0	0.0
667	org.tribuo.test.MockMultiOutputInfo	MockMultiOutputInfo	low	low-medium	low-medium	low	6.0	9.0	1.0	0.0	2.0	9.0	58.0	27.0	2.0	0.0	8.0	0.0	0.0	1.0	0.583	1.0	0.0	0.0
668	org.tribuo.test.MockOutput	MockOutput	low	low	low	low	0.0	3.0	0.0	0.0	0.0	3.0	26.0	9.0	0.0	1.0	3.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0
669	org.tribuo.test.MockOutputFactory	MockOutputFactory	low	low	low	low	5.0	6.0	0.0	0.0	0.0	6.0	42.0	18.0	0.0	1.0	6.0	0.0	0.0	0.0	0.417	1.0	0.0	0.0
670	org.tribuo.test.MockOutputInfo	MockOutputInfo	low	low	low-medium	low-medium	4.0	13.0	1.0	0.0	0.0	16.0	100.0	62.0	2.0	0.0	12.0	0.0	0.0	0.333	0.667	0.964	0.0	0.0
671	org.tribuo.test.MutableMockMultiOutputInfo	MutableMockMultiOutputInfo	low	low	low	low	3.0	6.0	1.0	1.0	0.0	8.0	36.0	23.0	0.0	0.0	5.0	0.0	0.0	0.0	0.533	0.0	0.0	0.0
672	<Package>org.tribuo.tests	org.tribuo.tests	low	low	low	low						1.0	12.0											
673	org.tribuo.tests.Resources	Resources	low	low	low	low	0.0	1.0	0.0	0.0	0.0	1.0	12.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674	<Package>org.tribuo.transform	org.tribuo.transform	low	medium-high	medium-high	low						132.0	845.0											
675	org.tribuo.transform.BinningTest	BinningTest	low	medium-high	low-medium	low	12.0	37.0	10.0	0.0	0.0	5.0	106.0	105.0	0.0	0.0	3.0	1.0	0.0	0.0	0.375	0.0	0.0	0.0
676	org.tribuo.transform.LinearScalingTest	LinearScalingTest	low	medium-high	low-medium	low	13.0	43.0	13.0	0.0	0.0	12.0	74.0	73.0	0.0	0.0	8.0	1.0	0.0	0.0	0.593	0.0	1.0	0.0
677	org.tribuo.transform.MeanStdDevTest	MeanStdDevTest	low	medium-high	low-medium	low-medium	13.0	38.0	9.0	0.0	0.0	12.0	58.0	57.0	0.0	0.0	6.0	1.0	0.0	0.0	0.643	0.0	1.0	0.0
678	org.tribuo.transform.SimpleTransformTest	SimpleTransformTest	low-medium	medium-high	low-medium	low-medium	12.0	55.0	17.0	0.0	0.0	36.0	193.0	177.0	0.0	0.0	16.0	1.0	0.0	0.0	0.627	0.0	1.0	0.0
679	org.tribuo.transform.TransformStatistics	TransformStatistics	low	low	low	low	1.0	4.0	0.0	1.0	8.0	4.0	6.0	4.0	0.0	0.0	4.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
680	org.tribuo.transform.TransformTrainer<T>	TransformTrainer	low	low	low	low	3.0	7.0	1.0	0.0	0.0	6.0	36.0	16.0	4.0	0.0	6.0	0.0	0.0	0.75	0.417	0.9	0.0	0.0
681	org.tribuo.transform.Transformation	Transformation	low	low	low	low	1.0	1.0	0.0	1.0	6.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
682	org.tribuo.transform.TransformationMap	TransformationMap	low	low	low-medium	low	3.0	5.0	1.0	0.0	0.0	14.0	70.0	29.0	1.0	0.0	5.0	0.0	0.0	0.0	0.4	1.0	0.0	0.0
683	org.tribuo.transform.TransformationMapTest	TransformationMapTest	low	low-medium	low-medium	low	10.0	27.0	10.0	0.0	0.0	19.0	168.0	123.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
684	org.tribuo.transform.TransformationProvenance	TransformationProvenance	low	low	low	low	0.0	0.0	0.0	1.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
685	org.tribuo.transform.TransformedModel<T>	TransformedModel	low	low	low	low	4.0	11.0	5.0	1.0	0.0	4.0	44.0	21.0	3.0	1.0	3.0	0.0	0.0	0.625	0.556	0.0	0.0	0.0
686	org.tribuo.transform.Transformer	Transformer	low	low	low	low	0.0	1.0	0.0	1.0	6.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687	org.tribuo.transform.TransformerMap	TransformerMap	low	low-medium	low-medium	low	6.0	23.0	5.0	0.0	0.0	6.0	85.0	19.0	2.0	1.0	5.0	0.0	0.0	0.0	0.55	1.0	0.0	0.0
688	<Package>org.tribuo.transform.transformations	org.tribuo.transform.transformations	low	low	medium-high	low						138.0	669.0											
689	org.tribuo.transform.transformations.BinningTransformation	BinningTransformation	low	low	low-medium	low	2.0	8.0	1.0	0.0	0.0	14.0	225.0	31.0	2.0	0.0	5.0	3.0	0.0	0.0	0.458	0.933	0.0	0.0
690	org.tribuo.transform.transformations.IDFTransformation	IDFTransformation	low	low	low	low	2.0	2.0	0.0	0.0	0.0	3.0	46.0	8.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
691	org.tribuo.transform.transformations.LinearScalingTransformation	LinearScalingTransformation	low	low	low-medium	low	2.0	5.0	1.0	0.0	0.0	7.0	115.0	17.0	3.0	0.0	5.0	0.0	0.0	0.556	0.4	0.7	0.0	0.0
692	org.tribuo.transform.transformations.MeanStdDevTransformation	MeanStdDevTransformation	low	low	low-medium	low	3.0	5.0	1.0	0.0	0.0	7.0	112.0	17.0	3.0	0.0	5.0	0.0	0.0	0.667	0.4	0.7	0.0	0.0
693	org.tribuo.transform.transformations.SimpleTransform	SimpleTransform	low-medium	low	low-medium	low	1.0	20.0	1.0	0.0	0.0	39.0	171.0	91.0	5.0	2.0	12.0	8.0	0.0	0.857	0.587	0.992	0.0	0.0
694	<Package>org.tribuo.util	org.tribuo.util	low	low	low-medium	low						147.0	858.0											
695	org.tribuo.util.HTMLOutput	HTMLOutput	low	low	low	low	0.0	1.0	0.0	0.0	0.0	1.0	41.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
696	org.tribuo.util.IntDoublePair	IntDoublePair	low	low	low	low	0.0	2.0	0.0	0.0	0.0	2.0	25.0	6.0	2.0	0.0	2.0	0.0	0.0	0.0	0.333	0.0	0.0	0.0
697	org.tribuo.util.MeanVarianceAccumulator	MeanVarianceAccumulator	low	low	low-medium	low	1.0	17.0	6.0	0.0	0.0	18.0	67.0	47.0	5.0	1.0	15.0	0.0	0.0	0.583	0.533	0.743	0.0	0.0
698	org.tribuo.util.MeanVarianceAccumulatorTest	MeanVarianceAccumulatorTest	low	low	low	low	5.0	16.0	12.0	0.0	0.0	6.0	41.0	39.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
699	org.tribuo.util.Merger	Merger	low	low	low	low	0.0	4.0	0.0	1.0	0.0	4.0	9.0	4.0	0.0	0.0	1.0	3.0	0.0	0.0	0.375	0.0	0.0	0.0
700	org.tribuo.util.MurmurHash3	MurmurHash3	low-medium	low	low-medium	low	0.0	5.0	2.0	0.0	0.0	25.0	162.0	97.0	0.0	0.0	0.0	5.0	0.0	0.0	0.44	0.0	0.0	0.0
701	org.tribuo.util.Util	Util	medium-high	low	medium-high	low-medium	1.0	39.0	7.0	0.0	0.0	87.0	479.0	216.0	0.0	0.0	1.0	38.0	0.0	0.0	0.615	0.0	0.0	0.0
702	org.tribuo.util.UtilTest	UtilTest	low	low	low	low	3.0	6.0	4.0	0.0	0.0	4.0	34.0	32.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
703	<Package>org.tribuo.util.infotheory	org.tribuo.util.infotheory	low	low	low-medium	low						31.0	480.0											
704	org.tribuo.util.infotheory.InformationTheory	InformationTheory	low	low	low-medium	low	3.0	7.0	2.0	0.0	0.0	19.0	217.0	87.0	0.0	5.0	1.0	6.0	0.0	0.9	0.5	1.0	0.0	0.0
705	org.tribuo.util.infotheory.WeightedInformationTheory	WeightedInformationTheory	low	low	low-medium	low	3.0	4.0	0.0	0.0	0.0	10.0	263.0	60.0	0.0	5.0	1.0	3.0	0.0	0.9	0.417	0.0	0.0	0.0
706	<Package>org.tribuo.util.infotheory.example	org.tribuo.util.infotheory.example	low	low	low	low						6.0	108.0											
707	org.tribuo.util.infotheory.example.InformationTheoryDemo	InformationTheoryDemo	low	low	low-medium	low	1.0	2.0	0.0	0.0	0.0	6.0	108.0	30.0	0.0	0.0	0.0	2.0	0.0	0.0	0.167	0.0	0.0	0.0
708	<Package>org.tribuo.util.infotheory.impl	org.tribuo.util.infotheory.impl	low	low	low-medium	low						48.0	706.0											
709	org.tribuo.util.infotheory.impl.CachedPair<T1,T2>	CachedPair	low	low	low	low	0.0	3.0	1.0	1.0	0.0	2.0	25.0	6.0	1.0	1.0	2.0	0.0	0.0	1.0	0.333	0.0	0.0	0.0
710	org.tribuo.util.infotheory.impl.CachedTriple<T1,T2,T3>	CachedTriple	low	low	low-medium	medium-high	4.0	10.0	2.0	0.0	0.0	16.0	72.0	47.0	7.0	1.0	9.0	1.0	0.0	0.859	0.72	0.694	0.0	0.0
711	org.tribuo.util.infotheory.impl.PairDistribution<T1,T2>	PairDistribution	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712	org.tribuo.util.infotheory.impl.Row<T>	Row	low	low	low	low	0.0	1.0	0.0	0.0	0.0	2.0	33.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713	org.tribuo.util.infotheory.impl.RowList<T>	RowList	low	low	low-medium	low	1.0	9.0	0.0	0.0	0.0	14.0	182.0	43.0	1.0	0.0	9.0	0.0	0.0	0.0	0.528	0.917	0.0	0.0
714	org.tribuo.util.infotheory.impl.TripleDistribution<T1,T2,T3>	TripleDistribution	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
715	org.tribuo.util.infotheory.impl.WeightCountTuple	WeightCountTuple	low	low	low	low	0.0	3.0	0.0	0.0	0.0	3.0	23.0	12.0	2.0	0.0	3.0	0.0	0.0	0.0	0.444	0.0	0.0	0.0
716	org.tribuo.util.infotheory.impl.WeightedPairDistribution<T1,T2>	WeightedPairDistribution	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
717	org.tribuo.util.infotheory.impl.WeightedTripleDistribution<T1,T2,T3>	WeightedTripleDistribution	low	low	low-medium	low	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
718	<Package>org.tribuo.util.tokens	org.tribuo.util.tokens	low	low	low-medium	low						13.0	146.0											
719	org.tribuo.util.tokens.Token	Token	low	low	low	low	0.0	1.0	0.0	0.0	0.0	1.0	26.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
720	org.tribuo.util.tokens.TokenizationException	TokenizationException	low	low	low	low	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721	org.tribuo.util.tokens.Tokenizer	Tokenizer	low	low	low	low	2.0	6.0	3.0	1.0	8.0	12.0	36.0	6.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722	org.tribuo.util.tokens.TokenizerTestBase	TokenizerTestBase	low	low	low-medium	low	0.0	0.0	0.0	0.0	11.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723	org.tribuo.util.tokens.TokenizerTestWrapper	TokenizerTestWrapper	low	low	low	low	1.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724	<Package>org.tribuo.util.tokens.impl	org.tribuo.util.tokens.impl	low	medium-high	medium-high	low						143.0	929.0											
725	org.tribuo.util.tokens.impl.BreakIteratorTokenizer	BreakIteratorTokenizer	low	low	low-medium	low	2.0	8.0	1.0	0.0	0.0	15.0	87.0	53.0	4.0	0.0	8.0	0.0	0.0	0.625	0.0	0.524	0.0	0.0
726	org.tribuo.util.tokens.impl.BreakIteratorTokenizerTest	BreakIteratorTokenizerTest	low	low	low	low	2.0	5.0	0.0	1.0	0.0	5.0	28.0	27.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727	org.tribuo.util.tokens.impl.NonTokenizer	NonTokenizer	low	low	low-medium	low	2.0	7.0	0.0	0.0	0.0	13.0	52.0	39.0	1.0	0.0	7.0	0.0	0.0	0.0	0.0	0.524	0.0	0.0
728	org.tribuo.util.tokens.impl.NonTokenizerTest	NonTokenizerTest	low	low	low	low	2.0	2.0	0.0	1.0	0.0	2.0	11.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
729	org.tribuo.util.tokens.impl.ShapeTokenizer	ShapeTokenizer	low-medium	low	low-medium	low	2.0	8.0	1.0	0.0	0.0	27.0	100.0	75.0	6.0	0.0	8.0	0.0	0.0	0.75	0.437	0.524	0.0	0.0
730	org.tribuo.util.tokens.impl.ShapeTokenizerTest	ShapeTokenizerTest	low	low	low	low	1.0	2.0	0.0	1.0	0.0	2.0	25.0	24.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731	org.tribuo.util.tokens.impl.SplitCharactersTokenizer	SplitCharactersTokenizer	low	low	low-medium	low	1.0	11.0	2.0	1.0	0.0	14.0	63.0	36.0	2.0	2.0	9.0	2.0	2.0	0.75	0.318	0.622	0.0	222.0
732	org.tribuo.util.tokens.impl.SplitCharactersTokenizerTest	SplitCharactersTokenizerTest	low	low	low-medium	low	2.0	2.0	0.0	1.0	0.0	2.0	70.0	69.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733	org.tribuo.util.tokens.impl.SplitFunctionTokenizer	SplitFunctionTokenizer	low-medium	low	low-medium	low	2.0	7.0	0.0	0.0	3.0	26.0	157.0	93.0	7.0	0.0	7.0	0.0	0.0	0.75	0.429	0.533	0.0	0.0
734	org.tribuo.util.tokens.impl.SplitPatternTokenizer	SplitPatternTokenizer	low	low	low-medium	low	2.0	8.0	2.0	0.0	0.0	16.0	88.0	56.0	5.0	0.0	8.0	0.0	0.0	0.7	0.0	0.643	0.0	0.0
735	org.tribuo.util.tokens.impl.SplitPatternTokenizerTest	SplitPatternTokenizerTest	low	low	low	low	1.0	3.0	0.0	1.0	0.0	3.0	43.0	42.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736	org.tribuo.util.tokens.impl.TokenizerSerializationTest	TokenizerSerializationTest	low	low-medium	low	low	7.0	2.0	0.0	1.0	0.0	2.0	40.0	38.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737	org.tribuo.util.tokens.impl.UniversalTokenizerTest	UniversalTokenizerTest	low	low	low-medium	low	2.0	6.0	2.0	1.0	0.0	4.0	59.0	58.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738	org.tribuo.util.tokens.impl.WhitespaceTokenizer	WhitespaceTokenizer	low	low	low	low	2.0	3.0	0.0	1.0	0.0	3.0	11.0	8.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	333.0
739	org.tribuo.util.tokens.impl.WhitespaceTokenizerTest	WhitespaceTokenizerTest	low	low	low	low	2.0	1.0	0.0	1.0	0.0	1.0	11.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740	org.tribuo.util.tokens.impl.WordpieceBasicTokenizerTest	WordpieceBasicTokenizerTest	low	low	low	low	2.0	1.0	0.0	1.0	0.0	1.0	16.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741	org.tribuo.util.tokens.impl.WordpieceTokenizerTest	WordpieceTokenizerTest	low	low	low-medium	low	4.0	3.0	1.0	1.0	0.0	2.0	68.0	31.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742	<Package>org.tribuo.util.tokens.impl.wordpiece	org.tribuo.util.tokens.impl.wordpiece	low	low	low-medium	low						82.0	253.0											
743	org.tribuo.util.tokens.impl.wordpiece.Wordpiece	Wordpiece	low	low	low-medium	low	0.0	3.0	0.0	0.0	0.0	3.0	66.0	7.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
744	org.tribuo.util.tokens.impl.wordpiece.WordpieceBasicTokenizer	WordpieceBasicTokenizer	medium-high	low	low-medium	low	2.0	9.0	2.0	1.0	0.0	55.0	63.0	60.0	1.0	0.0	5.0	4.0	2.0	0.0	0.481	0.917	0.0	0.4
745	org.tribuo.util.tokens.impl.wordpiece.WordpieceTokenizer	WordpieceTokenizer	low-medium	low	low-medium	low	4.0	15.0	6.0	0.0	0.0	24.0	124.0	83.0	8.0	0.0	9.0	0.0	0.0	0.708	0.0	0.857	0.0	0.0
746	<Package>org.tribuo.util.tokens.options	org.tribuo.util.tokens.options	low	low-medium	low-medium	low						15.0	125.0											
747	org.tribuo.util.tokens.options.BreakIteratorTokenizerOptions	BreakIteratorTokenizerOptions	low	low	low	low	2.0	1.0	0.0	0.0	0.0	1.0	6.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
748	org.tribuo.util.tokens.options.CoreTokenizerOptions	CoreTokenizerOptions	low	low-medium	low	low	7.0	4.0	3.0	0.0	0.0	7.0	40.0	26.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749	org.tribuo.util.tokens.options.CoreTokenizerOptionsTest	CoreTokenizerOptionsTest	low	low	low-medium	low	3.0	7.0	4.0	1.0	0.0	4.0	62.0	52.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
750	org.tribuo.util.tokens.options.SplitCharactersTokenizerOptions	SplitCharactersTokenizerOptions	low	low	low	low	2.0	1.0	0.0	0.0	0.0	1.0	9.0	3.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751	org.tribuo.util.tokens.options.SplitPatternTokenizerOptions	SplitPatternTokenizerOptions	low	low	low	low	2.0	1.0	0.0	0.0	0.0	1.0	6.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752	org.tribuo.util.tokens.options.TokenizerOptions	TokenizerOptions	low	low	low	low	1.0	1.0	0.0	1.0	4.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753	<Package>org.tribuo.util.tokens.universal	org.tribuo.util.tokens.universal	low	low	low-medium	low						149.0	382.0											
754	org.tribuo.util.tokens.universal.Range	Range	low	low	low-medium	low	1.0	8.0	0.0	0.0	0.0	10.0	60.0	42.0	6.0	0.0	8.0	0.0	0.0	0.389	0.437	0.095	0.0	0.0
755	org.tribuo.util.tokens.universal.UniversalTokenizer	UniversalTokenizer	very-high	low	medium-high	low-medium	3.0	29.0	13.0	0.0	0.0	139.0	322.0	275.0	17.0	0.0	21.0	4.0	0.0	0.886	0.67	0.918	0.0	0.0
